,sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,is_new_development,house_type_id_HouseType 1: Pisos,house_type_id_HouseType 2: Casa o chalet,house_type_id_HouseType 4: Dúplex,house_type_id_HouseType 5: Áticos
474,109.0,3,1.0,1.0,185000,False,False,1,0,0,0
475,120.0,3,1.0,1.0,180000,True,False,1,0,0,0
476,101.0,2,2.0,1.0,245000,False,False,1,0,0,0
477,75.0,2,1.0,1.0,146000,False,False,1,0,0,0
478,52.0,2,1.0,1.0,85000,False,False,1,0,0,0
479,75.0,3,1.0,1.0,139900,False,False,1,0,0,0
480,75.0,3,1.0,1.0,113000,False,False,1,0,0,0
481,30.0,1,1.0,1.0,72000,False,False,1,0,0,0
482,54.0,3,1.0,1.0,91957,False,False,1,0,0,0
483,65.0,3,1.0,1.0,109900,False,False,1,0,0,0
484,65.0,2,1.0,1.0,105000,False,False,1,0,0,0
485,60.0,2,1.0,1.0,70000,False,False,1,0,0,0
486,69.0,2,1.0,1.0,132000,False,False,1,0,0,0
487,65.0,3,1.0,1.0,120000,False,False,1,0,0,0
488,90.0,3,1.0,1.0,159000,False,False,1,0,0,0
489,100.0,3,2.0,1.0,230000,False,False,1,0,0,0
490,62.0,2,1.0,1.0,93000,False,False,1,0,0,0
493,65.0,3,1.0,1.0,120000,False,False,1,0,0,0
494,60.0,2,1.0,1.0,138000,False,False,1,0,0,0
495,83.0,3,1.0,1.0,116675,False,False,1,0,0,0
496,76.0,2,1.0,1.0,109491,False,False,1,0,0,0
497,95.0,4,1.0,1.0,138000,False,False,1,0,0,0
498,80.0,2,2.0,1.0,250000,False,False,1,0,0,0
499,88.0,2,2.0,1.0,304000,False,False,1,0,0,0
500,67.0,3,1.0,1.0,150000,False,False,1,0,0,0
501,90.0,3,1.0,1.0,208000,False,False,1,0,0,0
502,75.0,3,1.0,1.0,114900,False,False,1,0,0,0
503,89.0,3,1.0,1.0,139000,True,False,1,0,0,0
504,66.0,2,1.0,1.0,116600,False,False,1,0,0,0
505,94.0,3,1.0,1.0,207000,False,False,1,0,0,0
506,85.0,2,2.0,1.0,180000,False,False,1,0,0,0
507,68.0,2,1.0,1.0,207000,False,False,1,0,0,0
508,105.0,3,2.0,1.0,182260,False,False,1,0,0,0
509,85.0,3,1.0,1.0,159000,False,False,1,0,0,0
510,88.0,3,1.0,1.0,116000,False,False,1,0,0,0
511,160.0,2,1.0,1.0,260000,False,False,0,0,0,1
513,90.0,3,2.0,1.0,172000,False,False,1,0,0,0
515,53.0,1,1.0,1.0,144000,False,False,0,0,0,1
516,89.0,3,2.0,1.0,235000,False,False,1,0,0,0
517,119.0,3,2.0,1.0,269000,False,False,1,0,0,0
518,65.0,3,1.0,1.0,97000,False,False,1,0,0,0
519,120.0,4,2.0,1.0,173000,False,False,1,0,0,0
520,85.0,3,1.0,1.0,140200,False,False,1,0,0,0
521,110.0,2,2.0,1.0,225000,False,False,1,0,0,0
522,116.0,3,2.0,1.0,295000,False,False,1,0,0,0
523,80.0,3,1.0,1.0,135000,False,False,1,0,0,0
524,115.0,3,2.0,1.0,275000,False,False,1,0,0,0
525,114.0,4,2.0,1.0,257000,False,False,1,0,0,0
526,95.0,4,1.0,1.0,175000,False,False,1,0,0,0
527,110.0,3,2.0,1.0,274999,False,False,1,0,0,0
528,70.0,2,1.0,1.0,146750,False,False,1,0,0,0
529,86.0,2,2.0,1.0,218000,False,False,1,0,0,0
530,100.0,3,2.0,1.0,285000,False,False,1,0,0,0
531,274.0,8,3.0,3.0,495000,False,False,0,1,0,0
532,124.0,3,2.0,1.0,260000,False,False,1,0,0,0
533,60.0,3,1.0,1.0,84900,True,False,1,0,0,0
534,62.0,3,1.0,1.0,108000,False,False,1,0,0,0
535,118.0,3,2.0,1.0,224000,False,False,1,0,0,0
536,92.0,2,2.0,1.0,154500,False,False,1,0,0,0
537,78.0,3,1.0,1.0,116050,False,False,1,0,0,0
538,70.0,3,1.0,1.0,129990,False,False,1,0,0,0
540,89.0,2,2.0,1.0,144801,False,False,1,0,0,0
541,92.0,3,1.0,1.0,147000,False,False,1,0,0,0
542,85.0,0,2.0,1.0,78000,True,False,0,0,0,0
543,66.0,3,1.0,1.0,88000,False,False,1,0,0,0
544,80.0,3,1.0,1.0,99000,True,False,1,0,0,0
545,98.0,3,2.0,1.0,219000,False,False,1,0,0,0
546,64.0,2,1.0,1.0,149999,False,False,1,0,0,0
547,98.0,3,2.0,1.0,219000,False,False,1,0,0,0
551,95.0,2,2.0,1.0,154500,False,False,1,0,0,0
552,78.0,2,1.0,1.0,146800,False,False,1,0,0,0
553,72.0,2,1.0,1.0,139000,False,False,1,0,0,0
554,60.0,3,1.0,1.0,66000,True,False,1,0,0,0
555,60.0,2,1.0,1.0,70000,False,False,1,0,0,0
556,59.0,2,2.0,1.0,99000,False,False,1,0,0,0
557,90.0,3,1.0,1.0,190000,False,False,1,0,0,0
558,61.0,2,1.0,1.0,93000,False,False,1,0,0,0
559,73.0,3,1.0,1.0,79900,False,False,1,0,0,0
562,108.0,3,1.0,1.0,143900,False,False,1,0,0,0
563,187.0,3,2.0,1.0,295000,False,False,1,0,0,0
564,62.0,2,1.0,1.0,107000,False,False,1,0,0,0
565,25.0,0,1.0,1.0,135000,False,False,0,0,0,0
566,89.0,2,2.0,1.0,250000,False,False,1,0,0,0
567,68.0,2,1.0,1.0,164000,False,False,1,0,0,0
568,65.0,3,1.0,1.0,108000,False,False,1,0,0,0
569,114.0,4,2.0,1.0,257000,False,False,1,0,0,0
570,70.0,3,1.0,1.0,119000,False,False,1,0,0,0
571,55.0,2,1.0,1.0,99900,False,False,1,0,0,0
572,90.0,2,1.0,1.0,215000,False,False,1,0,0,0
573,67.0,3,1.0,1.0,99000,True,False,1,0,0,0
574,110.0,2,2.0,1.0,225000,False,False,1,0,0,0
575,125.0,3,3.0,1.0,275000,False,False,0,0,1,0
576,65.0,3,1.0,1.0,85000,True,False,1,0,0,0
577,57.0,3,1.0,1.0,109000,False,False,1,0,0,0
578,125.0,3,2.0,1.0,210000,False,False,1,0,0,0
579,80.0,3,2.0,1.0,130000,False,False,1,0,0,0
580,110.0,4,1.0,1.0,199000,False,False,1,0,0,0
581,125.0,3,3.0,1.0,275000,False,False,1,0,0,0
582,93.0,3,1.0,1.0,125000,False,False,1,0,0,0
583,120.0,3,2.0,1.0,250000,False,False,0,0,1,0
584,78.0,2,1.0,1.0,198500,False,False,1,0,0,0
585,147.0,4,2.0,1.0,350000,False,False,0,0,0,1
586,52.0,2,1.0,1.0,99900,False,False,1,0,0,0
588,102.0,3,2.0,1.0,245000,False,False,1,0,0,0
589,200.0,5,3.0,1.0,330000,False,False,0,0,1,0
590,69.0,2,1.0,1.0,119000,False,False,1,0,0,0
591,104.0,3,2.0,1.0,305000,False,False,1,0,0,0
592,80.0,3,1.0,1.0,107260,False,False,1,0,0,0
593,65.0,3,1.0,1.0,99000,False,False,1,0,0,0
594,62.0,2,1.0,1.0,93000,False,False,1,0,0,0
595,69.0,3,1.0,1.0,97000,False,False,1,0,0,0
596,65.0,3,1.0,1.0,95000,False,False,1,0,0,0
597,80.0,3,1.0,1.0,128000,True,False,1,0,0,0
598,116.0,3,2.0,1.0,280000,False,False,0,0,1,0
600,83.0,3,1.0,1.0,147000,True,False,1,0,0,0
602,110.0,4,1.0,1.0,199000,False,False,1,0,0,0
603,75.0,3,1.0,1.0,125000,False,False,1,0,0,0
604,60.0,3,1.0,1.0,110000,False,False,1,0,0,0
605,75.0,2,1.0,1.0,125000,False,False,1,0,0,0
606,78.0,3,1.0,1.0,108300,False,False,1,0,0,0
607,106.0,3,2.0,1.0,249500,False,False,1,0,0,0
608,65.0,3,1.0,1.0,124000,True,False,1,0,0,0
609,70.0,2,1.0,1.0,202000,False,False,1,0,0,0
610,95.0,3,2.0,1.0,164000,False,False,1,0,0,0
611,90.0,3,2.0,1.0,179000,False,False,1,0,0,0
613,54.0,1,1.0,1.0,119000,False,False,1,0,0,0
614,78.0,2,1.0,1.0,107900,False,False,1,0,0,0
615,109.0,3,1.0,1.0,139000,False,False,1,0,0,0
616,100.0,3,1.0,1.0,184000,False,False,1,0,0,0
617,125.0,4,2.0,1.0,175000,False,False,1,0,0,0
618,50.0,2,1.0,1.0,99000,False,False,1,0,0,0
619,70.0,3,1.0,1.0,99000,False,False,1,0,0,0
620,56.0,3,1.0,1.0,78000,False,False,1,0,0,0
621,60.0,2,1.0,1.0,68260,False,False,1,0,0,0
622,98.0,2,2.0,1.0,257000,False,False,1,0,0,0
623,104.0,3,2.0,1.0,155000,True,False,1,0,0,0
624,125.0,3,2.0,1.0,210000,False,False,1,0,0,0
625,133.0,3,3.0,1.0,239000,False,False,0,0,1,0
626,114.0,3,2.0,1.0,175000,False,False,1,0,0,0
627,90.0,4,1.0,1.0,165000,False,False,1,0,0,0
628,124.0,3,2.0,1.0,245000,False,False,1,0,0,0
629,75.0,3,1.0,1.0,136000,False,False,1,0,0,0
630,70.0,3,1.0,1.0,109000,False,False,1,0,0,0
631,162.0,4,2.0,1.0,345000,False,False,1,0,0,0
632,108.0,3,2.0,1.0,195000,False,False,1,0,0,0
633,78.0,3,1.0,1.0,130700,False,False,1,0,0,0
634,60.0,1,1.0,1.0,123000,False,False,1,0,0,0
635,63.0,1,1.0,1.0,106900,False,False,1,0,0,0
636,75.0,3,1.0,1.0,140000,False,False,1,0,0,0
637,47.0,1,1.0,1.0,139000,False,False,1,0,0,0
638,67.0,1,1.0,1.0,104000,True,False,1,0,0,0
639,80.0,4,1.0,1.0,165000,False,False,1,0,0,0
640,100.0,3,1.0,1.0,178000,False,False,1,0,0,0
641,49.0,2,1.0,1.0,145000,False,False,1,0,0,0
642,183.0,3,2.0,1.0,295000,False,True,0,0,0,1
643,85.0,2,2.0,1.0,185000,False,True,1,0,0,0
644,106.0,3,2.0,1.0,245000,False,True,1,0,0,0
645,70.0,3,1.0,1.0,108000,False,False,1,0,0,0
646,134.0,4,2.0,1.0,292900,False,True,1,0,0,0
647,107.0,3,2.0,1.0,291000,False,True,0,0,1,0
648,52.0,1,1.0,1.0,124000,False,True,1,0,0,0
649,93.0,2,2.0,1.0,324000,False,True,0,0,0,1
650,85.0,1,1.0,1.0,240000,False,True,0,0,0,1
651,72.0,2,2.0,1.0,170000,False,True,1,0,0,0
652,99.0,3,2.0,1.0,229000,False,False,1,0,0,0
653,112.0,3,2.0,1.0,299000,False,False,1,0,0,0
654,144.0,4,2.0,1.0,268000,False,False,1,0,0,0
655,76.0,3,2.0,1.0,198307,False,True,1,0,0,0
656,77.0,3,2.0,1.0,199306,False,True,1,0,0,0
657,103.0,3,2.0,1.0,235293,False,True,1,0,0,0
658,105.0,2,2.0,1.0,232695,False,True,1,0,0,0
659,105.0,3,2.0,1.0,235815,False,True,1,0,0,0
660,106.0,3,2.0,1.0,250356,False,True,1,0,0,0
661,105.0,3,2.0,1.0,235305,False,True,1,0,0,0
662,105.0,3,2.0,1.0,234990,False,True,1,0,0,0
663,103.0,3,2.0,1.0,235815,False,True,1,0,0,0
664,103.0,3,2.0,1.0,236227,False,True,1,0,0,0
665,105.0,3,2.0,1.0,234990,False,True,1,0,0,0
666,103.0,3,2.0,1.0,235293,False,True,1,0,0,0
667,114.0,3,2.0,1.0,253291,False,True,1,0,0,0
668,103.0,3,2.0,1.0,235172,False,True,1,0,0,0
669,106.0,3,2.0,1.0,252891,False,True,1,0,0,0
670,105.0,3,2.0,1.0,236154,False,True,1,0,0,0
671,103.0,3,2.0,1.0,236227,False,True,1,0,0,0
672,98.0,2,2.0,1.0,228208,False,True,1,0,0,0
673,105.0,3,2.0,1.0,235402,False,True,1,0,0,0
674,111.0,3,2.0,1.0,285900,False,True,1,0,0,0
675,88.0,3,2.0,1.0,270800,False,True,1,0,0,0
676,91.0,3,2.0,1.0,271200,False,True,1,0,0,0
677,98.0,3,2.0,1.0,264000,False,True,1,0,0,0
678,98.0,3,2.0,1.0,257700,False,True,1,0,0,0
679,98.0,3,2.0,1.0,248300,False,True,1,0,0,0
680,113.0,4,2.0,1.0,290400,False,True,1,0,0,0
681,115.0,4,2.0,1.0,292200,False,True,1,0,0,0
682,95.0,3,2.0,1.0,261100,False,True,1,0,0,0
683,98.0,3,2.0,1.0,258300,False,True,1,0,0,0
684,60.0,2,1.0,1.0,130000,False,False,1,0,0,0
685,130.0,2,1.0,1.0,215000,False,False,0,0,0,1
686,70.0,3,1.0,1.0,129000,False,False,1,0,0,0
687,76.0,3,2.0,1.0,196541,False,True,1,0,0,0
688,70.0,3,1.0,1.0,130000,False,False,1,0,0,0
689,63.0,3,1.0,1.0,69900,False,False,1,0,0,0
690,51.0,3,1.0,1.0,115000,False,False,1,0,0,0
691,90.0,2,1.0,1.0,139000,True,False,1,0,0,0
692,55.0,2,1.0,1.0,109000,False,False,1,0,0,0
693,73.0,3,1.0,1.0,115000,False,False,1,0,0,0
695,82.0,3,1.0,1.0,163000,False,False,1,0,0,0
696,95.0,3,1.0,1.0,177000,False,False,1,0,0,0
697,97.0,4,1.0,1.0,160000,False,False,1,0,0,0
698,65.0,2,1.0,1.0,126000,False,False,1,0,0,0
700,122.0,3,2.0,1.0,205000,False,False,1,0,0,0
701,50.0,2,1.0,1.0,105000,False,False,1,0,0,0
702,109.0,4,2.0,1.0,149000,False,False,1,0,0,0
703,85.0,4,2.0,1.0,155000,False,False,1,0,0,0
704,122.0,3,2.0,1.0,280000,False,False,1,0,0,0
705,56.0,3,1.0,1.0,89000,False,False,1,0,0,0
706,56.0,2,1.0,1.0,125900,False,False,1,0,0,0
707,56.0,2,1.0,1.0,79000,True,False,1,0,0,0
708,110.0,3,2.0,1.0,240000,False,False,1,0,0,0
709,100.0,3,2.0,1.0,205000,False,True,1,0,0,0
710,68.0,2,1.0,1.0,104000,False,False,1,0,0,0
711,92.0,3,1.0,1.0,136000,False,False,1,0,0,0
712,56.0,3,1.0,1.0,100000,False,False,1,0,0,0
713,60.0,2,1.0,1.0,135000,False,False,1,0,0,0
714,64.0,2,1.0,1.0,112000,False,False,1,0,0,0
715,89.0,2,2.0,1.0,170000,False,True,1,0,0,0
716,91.0,2,2.0,1.0,173000,False,True,1,0,0,0
717,72.0,3,1.0,1.0,93556,True,False,1,0,0,0
718,90.0,3,2.0,1.0,234990,False,False,1,0,0,0
720,79.0,4,1.0,1.0,129900,True,False,1,0,0,0
721,89.0,3,1.0,1.0,165000,False,False,1,0,0,0
723,93.0,3,2.0,1.0,147000,False,False,1,0,0,0
724,75.0,3,1.0,1.0,130000,False,False,1,0,0,0
725,72.0,3,1.0,1.0,93556,True,False,1,0,0,0
726,56.0,3,1.0,1.0,100000,False,False,1,0,0,0
727,55.0,2,1.0,1.0,82000,False,False,1,0,0,0
728,108.0,3,1.0,1.0,152000,False,False,1,0,0,0
729,70.0,2,1.0,1.0,119000,False,False,1,0,0,0
730,59.0,2,1.0,1.0,110000,False,False,1,0,0,0
731,152.0,3,2.0,1.0,340000,False,False,0,0,1,0
732,100.0,3,2.0,1.0,185000,False,False,1,0,0,0
733,124.0,3,2.0,1.0,369000,False,False,0,0,0,1
734,81.0,3,1.0,1.0,175000,False,False,1,0,0,0
737,59.0,3,1.0,1.0,90000,True,False,1,0,0,0
738,66.0,2,1.0,1.0,99000,True,False,1,0,0,0
739,95.0,2,2.0,1.0,145000,False,False,1,0,0,0
740,105.0,4,2.0,1.0,251650,False,False,1,0,0,0
741,76.0,3,1.0,1.0,107300,False,False,1,0,0,0
742,61.0,3,1.0,1.0,123000,False,False,1,0,0,0
743,96.0,4,1.0,1.0,159000,True,False,1,0,0,0
744,63.0,2,1.0,1.0,127500,False,False,1,0,0,0
745,55.0,2,1.0,1.0,96600,False,False,1,0,0,0
746,97.0,3,2.0,1.0,189000,False,True,1,0,0,0
747,83.0,3,1.0,1.0,159000,False,False,1,0,0,0
748,79.0,3,1.0,1.0,162000,False,False,1,0,0,0
749,105.0,3,2.0,1.0,238000,False,False,1,0,0,0
751,80.0,3,1.0,1.0,128000,True,False,1,0,0,0
752,61.0,3,1.0,1.0,95000,False,False,1,0,0,0
753,59.0,2,1.0,1.0,132000,False,False,1,0,0,0
754,59.0,2,1.0,1.0,124000,False,False,1,0,0,0
755,70.0,3,1.0,1.0,107000,False,False,1,0,0,0
756,134.0,4,2.0,1.0,295000,False,False,1,0,0,0
757,63.0,3,1.0,1.0,72000,True,False,1,0,0,0
758,63.0,3,1.0,1.0,100000,False,False,1,0,0,0
759,158.0,3,2.0,1.0,289900,False,False,0,0,1,0
760,78.0,3,1.0,1.0,129900,True,False,1,0,0,0
761,62.0,2,1.0,1.0,128000,False,False,1,0,0,0
762,112.0,4,2.0,1.0,380000,False,False,0,0,0,1
764,48.0,1,1.0,1.0,85000,False,False,1,0,0,0
767,119.0,3,2.0,1.0,269000,False,False,1,0,0,0
768,84.0,3,2.0,1.0,225000,False,False,1,0,0,0
769,150.0,4,2.0,1.0,268000,False,False,1,0,0,0
771,89.0,3,2.0,1.0,199000,False,False,1,0,0,0
772,89.0,3,2.0,1.0,262000,False,False,1,0,0,0
773,85.0,3,1.0,1.0,149000,False,False,1,0,0,0
775,103.0,3,2.0,1.0,234927,False,True,1,0,0,0
778,108.0,3,2.0,1.0,360000,False,False,1,0,0,0
779,95.0,3,2.0,1.0,240000,False,False,1,0,0,0
781,65.0,3,1.0,1.0,122000,False,False,1,0,0,0
782,60.0,2,1.0,1.0,137000,False,False,1,0,0,0
783,70.0,3,1.0,1.0,250000,False,False,0,1,0,0
784,117.0,2,2.0,1.0,249000,False,False,0,0,1,0
785,80.0,2,2.0,1.0,240000,False,False,1,0,0,0
786,113.0,3,2.0,1.0,286000,False,False,1,0,0,0
787,60.0,2,1.0,1.0,109000,True,False,1,0,0,0
789,129.0,3,2.0,1.0,249000,False,True,1,0,0,0
790,76.0,1,1.0,1.0,180000,False,False,1,0,0,0
791,70.0,3,1.0,1.0,155000,False,False,1,0,0,0
792,63.0,3,1.0,1.0,138000,False,False,1,0,0,0
793,166.0,4,3.0,1.0,442000,False,True,0,1,0,0
794,167.0,4,3.0,1.0,446000,False,True,0,1,0,0
795,173.0,4,3.0,1.0,440000,False,True,0,1,0,0
796,73.0,3,1.0,1.0,123800,True,False,1,0,0,0
797,70.0,3,1.0,1.0,112000,True,False,1,0,0,0
799,50.0,2,1.0,1.0,108000,False,False,1,0,0,0
801,105.0,2,2.0,1.0,248900,False,True,1,0,0,0
802,73.0,3,1.0,1.0,155000,True,False,1,0,0,0
803,285.0,4,3.0,4.0,339841,False,True,0,1,0,0
804,268.0,4,3.0,4.0,338066,False,True,0,1,0,0
805,268.0,4,3.0,4.0,337631,False,True,0,1,0,0
806,87.0,2,1.0,1.0,169000,False,False,1,0,0,0
807,60.0,3,1.0,1.0,107500,False,False,1,0,0,0
809,70.0,2,1.0,1.0,165000,False,False,1,0,0,0
810,48.0,2,1.0,1.0,119900,False,False,1,0,0,0
811,62.0,2,1.0,1.0,130000,False,False,1,0,0,0
812,143.0,4,3.0,1.0,276822,False,False,1,0,0,0
813,86.0,2,2.0,1.0,250000,False,False,1,0,0,0
814,78.0,2,2.0,1.0,210000,False,False,1,0,0,0
815,137.0,3,2.0,1.0,545000,False,False,0,0,0,1
816,111.0,3,2.0,1.0,223050,False,True,1,0,0,0
817,113.0,3,2.0,1.0,218930,False,True,1,0,0,0
818,83.0,3,2.0,1.0,215300,False,True,1,0,0,0
819,137.0,2,1.0,1.0,296500,False,False,0,1,0,0
820,102.0,3,2.0,1.0,289000,False,False,1,0,0,0
821,125.0,3,2.0,1.0,278000,False,False,1,0,0,0
824,110.0,3,2.0,1.0,290000,False,False,1,0,0,0
826,275.0,5,2.0,2.0,385000,True,False,0,1,0,0
827,95.0,2,2.0,1.0,269900,False,False,1,0,0,0
828,85.0,3,1.0,1.0,194000,False,False,1,0,0,0
830,130.0,4,2.0,1.0,455000,False,False,1,0,0,0
831,91.0,2,2.0,1.0,269900,False,False,1,0,0,0
832,110.0,3,2.0,1.0,290000,False,False,1,0,0,0
833,73.0,3,1.0,1.0,142000,False,False,1,0,0,0
834,108.0,3,3.0,1.0,329000,False,False,1,0,0,0
835,96.0,2,2.0,1.0,279000,False,True,1,0,0,0
836,119.0,3,1.0,1.0,293000,False,False,0,0,0,1
837,126.0,3,2.0,1.0,317000,False,False,1,0,0,0
838,80.0,3,1.0,1.0,145000,False,False,1,0,0,0
839,64.0,2,1.0,1.0,125000,False,False,1,0,0,0
840,96.0,3,2.0,1.0,268000,False,True,1,0,0,0
841,60.0,2,1.0,1.0,159000,False,False,1,0,0,0
842,120.0,4,1.0,1.0,239000,False,False,1,0,0,0
843,87.0,2,2.0,1.0,245000,False,True,1,0,0,0
844,54.0,1,1.0,1.0,170000,False,True,1,0,0,0
845,102.0,3,2.0,1.0,255500,False,True,1,0,0,0
846,116.0,3,2.0,1.0,293500,False,True,1,0,0,0
847,127.0,3,3.0,1.0,323000,False,True,0,0,1,0
848,122.0,2,2.0,1.0,236000,False,True,1,0,0,0
849,154.0,3,2.0,1.0,299900,False,True,1,0,0,0
850,97.0,2,2.0,1.0,238000,False,True,1,0,0,0
851,86.0,2,2.0,1.0,260000,False,True,1,0,0,0
852,82.0,2,2.0,1.0,243000,False,True,1,0,0,0
853,112.0,3,2.0,1.0,324000,False,True,1,0,0,0
854,108.0,3,2.0,1.0,323000,False,True,1,0,0,0
855,100.0,3,2.0,1.0,243000,False,True,1,0,0,0
856,130.0,3,2.0,1.0,496000,False,True,0,0,0,1
857,128.0,3,2.0,1.0,356000,False,True,1,0,0,0
858,105.0,3,2.0,1.0,229000,False,True,1,0,0,0
859,59.0,2,1.0,1.0,90000,False,False,1,0,0,0
860,100.0,3,2.0,1.0,269900,False,False,1,0,0,0
861,177.0,4,3.0,1.0,360000,False,False,0,0,1,0
862,103.0,2,2.0,1.0,247800,False,True,0,0,0,1
863,106.0,3,2.0,1.0,260000,False,True,1,0,0,0
864,115.0,3,2.0,1.0,305000,False,True,0,0,1,0
865,96.0,2,2.0,1.0,269000,False,True,1,0,0,0
866,125.0,3,2.0,1.0,353000,False,True,1,0,0,0
867,106.0,2,2.0,1.0,249900,False,True,1,0,0,0
868,113.0,3,2.0,1.0,286038,False,False,1,0,0,0
870,57.0,2,1.0,1.0,115000,False,False,1,0,0,0
871,51.0,2,1.0,1.0,110000,False,False,1,0,0,0
872,77.0,3,1.0,1.0,151300,False,False,1,0,0,0
873,63.0,3,1.0,1.0,145000,False,False,1,0,0,0
874,60.0,3,1.0,1.0,135000,False,False,1,0,0,0
875,95.0,3,2.0,1.0,225000,False,False,1,0,0,0
876,124.0,4,2.0,1.0,286000,False,False,1,0,0,0
877,149.0,4,3.0,3.0,334000,False,True,0,1,0,0
878,149.0,4,3.0,3.0,343000,False,True,0,1,0,0
879,63.0,3,1.0,1.0,139900,False,False,1,0,0,0
880,248.0,4,3.0,3.0,348000,False,True,0,1,0,0
881,205.0,3,3.0,3.0,350000,False,True,0,1,0,0
882,66.0,3,1.0,1.0,138000,True,False,1,0,0,0
883,66.0,3,1.0,1.0,135000,True,False,1,0,0,0
884,68.0,3,1.0,1.0,138500,False,False,1,0,0,0
885,63.0,3,1.0,1.0,122000,True,False,1,0,0,0
886,85.0,3,2.0,1.0,224000,False,False,1,0,0,0
887,68.0,3,1.0,1.0,135000,True,False,1,0,0,0
888,83.0,2,2.0,1.0,210000,False,False,1,0,0,0
889,66.0,3,1.0,1.0,165000,False,False,1,0,0,0
891,60.0,2,1.0,1.0,125000,True,False,1,0,0,0
892,105.0,2,2.0,1.0,223900,False,True,1,0,0,0
893,64.0,1,1.0,1.0,166000,False,True,1,0,0,0
894,61.0,3,1.0,1.0,130000,True,False,1,0,0,0
895,100.0,3,2.0,1.0,198958,False,False,1,0,0,0
896,149.0,3,3.0,2.0,336403,False,True,0,1,0,0
897,149.0,3,3.0,2.0,333279,False,True,0,1,0,0
898,61.0,3,1.0,1.0,125000,True,False,1,0,0,0
899,74.0,3,3.0,1.0,190000,False,False,1,0,0,0
900,98.0,3,2.0,1.0,326000,False,False,1,0,0,0
901,106.0,4,2.0,1.0,295000,False,False,1,0,0,0
902,103.0,3,2.0,1.0,267000,False,False,1,0,0,0
903,129.0,3,2.0,1.0,260000,False,True,1,0,0,0
904,100.0,2,2.0,1.0,264000,False,False,1,0,0,0
905,56.0,2,1.0,1.0,110000,True,False,1,0,0,0
906,104.0,3,2.0,1.0,212000,False,False,1,0,0,0
907,54.0,2,1.0,1.0,115000,True,False,1,0,0,0
908,100.0,3,3.0,1.0,269900,False,False,1,0,0,0
909,113.0,3,2.0,1.0,299999,False,False,1,0,0,0
910,65.0,3,1.0,1.0,135000,False,False,1,0,0,0
911,166.0,4,3.0,1.0,446000,False,True,0,1,0,0
912,173.0,4,3.0,1.0,465000,False,True,0,1,0,0
913,173.0,4,3.0,1.0,457000,False,True,0,1,0,0
914,71.0,2,1.0,1.0,165000,False,False,1,0,0,0
916,94.0,2,2.0,1.0,221000,False,True,1,0,0,0
917,94.0,2,2.0,1.0,208000,False,True,1,0,0,0
918,94.0,2,2.0,1.0,211000,False,True,1,0,0,0
919,91.0,2,2.0,1.0,202000,False,True,1,0,0,0
920,94.0,2,2.0,1.0,240000,False,True,1,0,0,0
921,125.0,3,2.0,1.0,333000,False,True,1,0,0,0
922,60.0,2,1.0,1.0,135000,False,False,1,0,0,0
923,265.0,4,3.0,4.0,340870,False,True,0,1,0,0
924,265.0,4,3.0,4.0,340700,False,True,0,1,0,0
925,128.0,4,2.0,1.0,374000,False,True,0,0,0,1
926,88.0,2,2.0,1.0,222000,False,True,1,0,0,0
927,128.0,4,2.0,1.0,293000,False,True,1,0,0,0
928,102.0,3,2.0,1.0,284000,False,True,1,0,0,0
929,88.0,2,2.0,1.0,222000,False,True,1,0,0,0
930,109.0,3,2.0,1.0,321000,False,True,1,0,0,0
931,89.0,2,2.0,1.0,270500,False,True,1,0,0,0
932,90.0,2,2.0,1.0,217500,False,True,1,0,0,0
933,144.0,4,2.0,1.0,354500,False,True,1,0,0,0
934,107.0,3,2.0,1.0,253500,False,True,1,0,0,0
935,52.0,1,1.0,1.0,164500,False,True,1,0,0,0
936,159.0,4,2.0,1.0,396500,False,True,0,0,0,1
937,122.0,3,2.0,1.0,383500,False,True,1,0,0,0
938,105.0,3,2.0,1.0,260000,False,True,1,0,0,0
939,49.0,1,1.0,1.0,169500,False,True,1,0,0,0
940,84.0,2,2.0,1.0,227000,False,True,1,0,0,0
941,55.0,1,1.0,1.0,173800,False,True,1,0,0,0
942,107.0,3,2.0,1.0,265000,False,True,1,0,0,0
943,113.0,3,2.0,1.0,285000,False,True,1,0,0,0
944,113.0,3,2.0,1.0,277000,False,True,1,0,0,0
945,106.0,3,2.0,1.0,270000,False,True,1,0,0,0
946,117.0,3,2.0,1.0,283900,False,True,1,0,0,0
947,268.0,4,3.0,4.0,341767,False,True,0,1,0,0
951,73.0,3,1.0,1.0,155000,True,False,1,0,0,0
956,87.0,3,2.0,1.0,198172,False,True,1,0,0,0
957,89.0,3,2.0,1.0,201373,False,True,1,0,0,0
958,160.0,4,3.0,1.0,460000,False,False,1,0,0,0
959,115.0,3,2.0,1.0,320000,False,False,1,0,0,0
960,75.0,3,2.0,1.0,260000,False,False,1,0,0,0
961,65.0,2,1.0,1.0,139950,False,False,1,0,0,0
962,60.0,3,1.0,1.0,116000,False,False,1,0,0,0
963,69.0,3,1.0,1.0,116000,False,False,1,0,0,0
965,125.0,3,2.0,1.0,354900,False,True,1,0,0,0
966,127.0,3,2.0,1.0,281900,False,True,1,0,0,0
967,125.0,3,2.0,1.0,402900,False,True,1,0,0,0
968,125.0,3,2.0,1.0,268900,False,True,1,0,0,0
